name,link_id,from_node_id,to_node_id,link_type_name,direction,length_in_mile,number_of_lanes,speed_limit_in_mph,saturation_flow_rate_in_vhc_per_hour_per_lane,lane_capacity_in_vhc_per_hour,link_type,jam_density_in_vhc_pmpl,wave_speed_in_mph,effective_green_time_length_in_second,green_start_time_in_second,AADT_conversion_factor,mode_code,grade,geometry,KML_green_height,KML_red_height,KML_blue_height,KML_yellow_leightnumber_of_left_turn_bays,length_of_bays_in_feet,left_turn_capacity_in_veh_per_hour,from_approach,to_approach,reversed_link_id,h0_link_volume,h1_link_volume,h2_link_volume,h3_link_volume,h4_link_volume,h5_link_volume,h6_link_volume,h7_link_volume,h8_link_volume,h9_link_volume,h10_link_volume,h11_link_volume,h12_link_volume,h13_link_volume,h14_link_volume,h15_link_volume,h16_link_volume,h17_link_volume,h18_link_volume,h19_link_volume,h20_link_volume,h21_link_volume,h22_link_volume,h23_link_volume,h0_speed,h1_speed,h2_speed,h3_speed,h4_speed,h5_speed,h6_speed,h7_speed,h8_speed,h9_speed,h10_speed,h11_speed,h12_speed,h13_speed,h14_speed,h15_speed,h16_speed,h17_speed,h18_speed,h19_speed,h20_speed,h21_speed,h22_speed,h23_speed,h0_travel_time,h1_travel_time,h2_travel_time,h3_travel_time,h4_travel_time,h5_travel_time,h6_travel_time,h7_travel_time,h8_travel_time,h9_travel_time,h10_travel_time,h11_travel_time,h12_travel_time,h13_travel_time,h14_travel_time,h15_travel_time,h16_travel_time,h17_travel_time,h18_travel_time,h19_travel_time,h20_travel_time,h21_travel_time,h22_travel_time,h23_travel_time
1300 West,94,5219,5232,Major arterial,1,0.293,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929235,40.576740,0.0 -111.929264,40.572494,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,52320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,169,109,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.83,33.86,34.36,35,35,35,35,17.5,0,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.52,0.51,0.5,0.5,0.5,0.5,1,17.58
1300 West,95,5219,11173,Major arterial,1,0.526,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929108,40.576741,0.0 -111.929183,40.584369,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,327,176,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.57,33.86,34.36,35,35,35,35,17.5,0,0.93,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.91,0.93,0.92,0.9,0.9,0.9,0.9,1.8,31.56
1300 West,5232,5232,5219,Major arterial,1,0.293,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929138,40.572493,0.0 -111.929108,40.576740,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,183,92,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.78,34.2,34.4,35,35,35,35,17.5,0,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.5,0.5,0.5,0.5,1,17.58
1300 West,96,5232,6256,Major arterial,1,0.307,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929264,40.572492,0.0 -111.929202,40.568043,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,230,162,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.74,34.36,34.33,35,35,35,35,17.5,0,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.54,0.53,0.53,0.53,0.53,1.05,18.42
1300 West,5440,5440,4952,Major arterial,1,0.513,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929252,40.624117,0.0 -111.929314,40.616674,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,24,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.97,35,35,35,35,35,17.5,0,0.91,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,1.76,30.78
1300 West,106,5440,11827,Major arterial,1,0.184,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929126,40.624117,0.0 -111.929129,40.626782,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,118270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,325,167,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17.5,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.63,11.04
1300 West,126,5820,5103,Major arterial,1,0.575,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929330,40.603321,0.0 -111.929286,40.594991,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,51030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,242,161,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.93,34.93,35,35,35,35,17.5,0,1.02,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,1.97,34.5
1300 West,127,5820,11147,Major arterial,1,0.301,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929204,40.603321,0.0 -111.929172,40.607691,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,258,152,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.75,34.58,34.77,35,35,35,35,17.5,0,0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,1.03,18.06
1300 West,137,6256,5214,Major arterial,1,0.403,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929202,40.568045,0.0 -111.929270,40.562200,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,52140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,160,100,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.26,32.95,34.21,35,35,35,35,17.5,0,0.71,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.71,0.73,0.71,0.69,0.69,0.69,0.69,1.38,24.18
1300 West,138,6256,5232,Major arterial,1,0.307,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929076,40.568045,0.0 -111.929138,40.572494,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,236,116,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.36,34.01,34.64,35,35,35,35,17.5,0,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.54,0.54,0.53,0.53,0.53,0.53,0.53,1.05,18.42
1300 West,11147,11147,5022,Major arterial,1,0.119,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929172,40.607688,0.0 -111.929100,40.609412,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,194,142,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.09,32.23,33.54,35,35,35,35,17.5,0,0.21,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.22,0.21,0.2,0.2,0.2,0.2,0.41,7.14
1300 West,170,11147,5820,Major arterial,1,0.301,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929298,40.607692,0.0 -111.929330,40.603321,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,261,170,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.82,34.33,34.48,35,35,35,35,17.5,0,0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.52,0.52,0.52,0.52,0.52,1.03,18.06
1300 West,177,11161,5103,Major arterial,1,0.272,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929209,40.591046,0.0 -111.929160,40.594991,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,201,135,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.77,34.31,34.6,35,35,35,35,17.5,0,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.48,0.47,0.47,0.47,0.47,0.47,0.93,16.32
1300 West,178,11161,5114,Major arterial,1,0.224,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929335,40.591045,0.0 -111.929258,40.587792,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,196,134,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.95,34.75,34.82,35,35,35,35,17.5,0,0.4,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.77,13.44
1300 West,183,11173,5114,Major arterial,1,0.236,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929183,40.584368,0.0 -111.929131,40.587793,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,299,146,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.6,33.3,34.4,35,35,35,35,17.5,0,0.42,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.41,0.43,0.41,0.4,0.4,0.4,0.4,0.81,14.16
1300 West,184,11173,5219,Major arterial,1,0.526,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929309,40.584368,0.0 -111.929235,40.576739,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,199,132,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.91,34.52,34.84,35,35,35,35,17.5,0,0.93,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.91,0.91,0.9,0.9,0.9,0.9,1.8,31.56
1300 West,11281,11281,5214,Major arterial,1,0.444,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929090,40.555761,0.0 -111.929144,40.562200,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,474,250,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,33.02,30.6,32.57,35,35,35,35,17.5,0,0.79,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.81,0.87,0.82,0.76,0.76,0.76,0.76,1.52,26.64
1300 West,11827,11827,5440,Major arterial,1,0.184,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.929255,40.626782,0.0 -111.929252,40.624117,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,98,48,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.77,33.94,34.27,35,35,35,35,17.5,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.33,0.32,0.32,0.32,0.32,0.32,0.63,11.04
300 West,92,5216,11507,Major arterial,1,0.235,2,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902711,40.558993,0.0 -111.902464,40.562389,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,484,295,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.69,34.1,34.44,35,35,35,35,17.5,0,0.42,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.81,14.1
300 West,203,11507,5216,Major arterial,1,0.235,2,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902590,40.562398,0.0 -111.902837,40.559002,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,346,255,12,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.92,34.88,34.85,35,35,35,35,17.5,0,0.42,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.81,14.1
500 West,55,5106,10852,Major arterial,1,0.055,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910279,40.598494,0.0 -111.909257,40.598320,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,W,108520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,638,666,10,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,31.08,25.24,18.28,35,35,35,35,17.5,0,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.13,0.18,0.09,0.09,0.09,0.09,0.19,3.3
500 West,67,5118,10854,Major arterial,1,0.091,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904323,40.588011,0.0 -111.904256,40.586687,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,108540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,741,641,6,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,27.31,5.61,11.1,35,35,35,35,17.5,0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.2,0.97,0.49,0.16,0.16,0.16,0.16,0.31,5.46
500 West,69,5118,11910,Major arterial,1,0.136,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904197,40.588014,0.0 -111.904195,40.589983,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,119100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,709,476,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,26.65,17.03,22.75,35,35,35,35,17.5,0,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.31,0.48,0.36,0.23,0.23,0.23,0.23,0.47,8.16
500 West,91,5216,10847,Major arterial,1,0.127,2,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.902837,40.558997,0.0 -111.902812,40.557150,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,108470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17.5,0,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.44,7.62
500 West,6270,6270,6273,Major arterial,1,0.188,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904787,40.593830,0.0 -111.905617,40.596481,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,62730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,249,131,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.97,34.55,34.77,35,35,35,35,17.5,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.33,0.32,0.32,0.32,0.32,0.32,0.64,11.28
500 West,139,6270,10853,Major arterial,1,0.101,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904908,40.593794,0.0 -111.904502,40.592368,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,656,652,31,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,32.55,27.73,28.9,34.81,35,35,35,17.5,0,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.19,0.22,0.21,0.17,0.17,0.17,0.17,0.35,6.06
500 West,6273,6273,6270,Major arterial,1,0.188,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905737,40.596443,0.0 -111.904907,40.593793,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,62700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,655,664,28,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,32.88,28.49,26.89,34.28,35,35,35,17.5,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.34,0.4,0.42,0.33,0.32,0.32,0.32,0.64,11.28
500 West,140,6273,10851,Major arterial,1,0.046,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.905627,40.596501,0.0 -111.906080,40.597073,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,108510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,136,87,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.88,35,34.81,35,35,35,35,17.5,0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.16,2.76
500 West,141,7210,10854,Major arterial,1,0.066,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904771,40.585827,0.0 -111.904142,40.586652,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,315,207,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,33.93,32.96,33.71,35,35,35,35,17.5,0,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.23,3.96
500 West,10851,10851,6273,Major arterial,1,0.046,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.906179,40.596995,0.0 -111.905726,40.596423,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,644,651,20,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,31.83,25.36,20.24,34.23,35,35,35,17.5,0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.11,0.14,0.08,0.08,0.08,0.08,0.16,2.76
500 West,150,10851,10852,Major arterial,1,0.188,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.906105,40.597092,0.0 -111.909221,40.598440,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,E,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,245,136,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.75,34.8,35,35,35,35,17.5,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.64,11.28
500 West,10852,10852,5106,Major arterial,1,0.055,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.909236,40.598444,0.0 -111.910258,40.598619,0.0</coordinates></LineString>",0,0,0,0,0,0,0,W,E,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,125,75,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.45,32.49,33.53,35,35,35,35,17.5,0,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.19,3.3
500 West,151,10852,10851,Major arterial,1,0.188,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.909271,40.598324,0.0 -111.906155,40.596976,0.0</coordinates></LineString>",0,0,0,0,0,0,0,E,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,650,673,15,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,32.33,28.89,25.43,34.94,35,35,35,17.5,0,0.33,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.35,0.39,0.44,0.32,0.32,0.32,0.32,0.64,11.28
500 West,152,10853,6270,Major arterial,1,0.101,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904381,40.592402,0.0 -111.904787,40.593829,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,195,106,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.41,33.99,34.65,35,35,35,35,17.5,0,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.35,6.06
500 West,153,10853,11910,Major arterial,1,0.166,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904505,40.592380,0.0 -111.904321,40.589978,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,372,383,18,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34.59,33.94,33.79,34.97,35,35,35,17.5,0,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.57,9.96
500 West,10854,10854,5118,Major arterial,1,0.091,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904130,40.586694,0.0 -111.904197,40.588017,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,400,231,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,29.28,20.19,28.8,35,35,35,35,17.5,0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.19,0.27,0.19,0.16,0.16,0.16,0.16,0.31,5.46
500 West,154,10854,7210,Major arterial,1,0.066,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904243,40.586729,0.0 -111.904871,40.585904,0.0</coordinates></LineString>",0,0,0,0,0,0,0,0,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,736,630,11,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,28.47,12.88,18.05,35,35,35,35,17.5,0,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.14,0.31,0.22,0.11,0.11,0.11,0.11,0.23,3.96
500 West,11910,11910,5118,Major arterial,1,0.136,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904321,40.589983,0.0 -111.904323,40.588014,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,396,374,14,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,30.85,20.18,25.17,34.93,35,35,35,17.5,0,0.24,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.26,0.4,0.32,0.23,0.23,0.23,0.23,0.47,8.16
500 West,205,11910,10853,Major arterial,1,0.166,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.904195,40.589987,0.0 -111.904379,40.592390,0.0</coordinates></LineString>",0,0,0,0,0,0,0,N,S,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,706,493,0,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,33.54,30.84,32.34,35,35,35,35,17.5,0,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.3,0.32,0.31,0.28,0.28,0.28,0.28,0.57,9.96
700 West,4804,4804,5106,Major arterial,1,0.26,1,35,1800,900,4,120,12,0,0,0.1,,0,"<LineString><coordinates>-111.910371,40.602330,0.0 -111.910331,40.598556,0.0</coordinates></LineString>",0,0,0,0,0,0,0,S,N,51060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,740,750,9,0,0,0,0,0,33.83,35,35,35,35,35,35,35,35,35,35,35,35,35,35,29.33,26.58,27.28,34.81,35,35,35,17.5,0,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.53,0.59,0.57,0.45,0.45,0.45,0.45,0.89,15.6
