vehicle No.,Time,state
1,22,n3_1[1]_2[1]_3[1]
1,22,n2_1[1]_2[1]_3[1]
1,22,n2
1,22,n3
1,22,n1_1[1]_2[1]_3[1]
1,22,n4_1[1]_2[1]_3[1]
1,22,n1_1[1]_2[1]
1,22,n4_1[1]_2[1]
1,22,n2_1[1]
1,22,n3_1[1]
1,22,n1
1,22,n3_1[1]_2[1]
1,22,n4_1[1]
1,22,n1_1[1]
1,22,n4
1,22,n2_1[1]_2[1]
1,23,n2_1[2]_2[2]_3[2]
1,23,n3_1[2]_2[2]_3[2]
1,23,n6_1[2]_2[2]_3[2]
1,23,n1_1[2]_2[2]_3[2]
1,23,n3_1[2]_3[2]
1,23,n4_1[2]_3[2]
1,23,n5_1[2]_3[2]
1,23,n3_2[2]_3[2]
1,23,n5_2[2]_3[2]
1,23,n4_2[2]_3[2]
1,23,n1_1[2]_3[2]
1,23,n12_1[2]_3[2]
1,23,n12_2[2]_3[2]
1,23,n1_2[2]_3[2]
1,23,n1_1[2]_2[2]
1,23,n4_1[2]_2[2]
1,23,n6_1[2]_2[2]
1,23,n2_1[2]_2[2]
1,23,n3_1[2]_2[2]
1,23,n5_1[1]_2[2]_3[2]
1,23,n4_1[1]_2[2]_3[2]
1,23,n4_1[2]_2[1]_3[2]
1,23,n3_1[2]_2[1]_3[2]
1,23,n3_1[1]_2[2]_3[2]
1,23,n5_1[2]_2[2]
1,23,n5_1[2]_2[1]_3[2]
1,23,n4_1[2]_2[2]_3[1]
1,23,n2_1[2]_2[2]_3[1]
1,23,n3_1[2]_2[2]_3[1]
1,23,n2_2[2]_3[2]
1,23,n2_1[2]_3[2]
1,23,n2_1[2]_2[1]_3[2]
1,23,n2_1[1]_2[2]_3[2]
1,23,n6_1[2]_3[2]
1,23,n12_1[1]_2[2]_3[2]
1,23,n6_1[1]_2[2]_3[2]
1,23,n6_1[2]_2[1]_3[2]
1,23,n1_1[1]_2[2]_3[2]
1,23,n1_1[2]_2[1]_3[2]
1,23,n6_1[2]_2[2]_3[1]
1,23,n6_2[2]_3[2]
1,23,n1_1[2]_2[2]_3[1]
1,23,n12_1[2]_2[1]_3[2]
1,23,n4_3[2]
1,23,n3_3[2]
1,23,n5_3[2]
1,23,n4_1[1]_3[2]
1,23,n5_1[1]_3[2]
1,23,n3_1[1]_3[2]
1,23,n6_3[2]
1,23,n1_3[2]
1,23,n2_3[2]
1,23,n3_2[2]
1,23,n2_2[2]
1,23,n6_2[2]
1,23,n5_2[2]
1,23,n2_1[1]_3[2]
1,23,n6_1[1]_3[2]
1,23,n3_2[2]_3[1]
1,23,n2_2[2]_3[1]
1,23,n5_2[2]_3[1]
1,23,n6_2[2]_3[1]
1,23,n4_2[2]_3[1]
1,23,n1_2[2]_3[1]
1,23,n4_2[2]
1,23,n1_2[2]
1,23,n3_2[1]_3[2]
1,23,n5_2[1]_3[2]
1,23,n4_2[1]_3[2]
1,23,n3_1[1]_2[1]_3[2]
1,23,n4_1[1]_2[1]_3[2]
1,23,n2_1[2]
1,23,n6_1[2]
1,23,n5_1[1]_2[1]_3[2]
1,23,n5_1[2]
1,23,n3_1[2]
1,23,n1_1[2]
1,23,n4_1[2]
1,23,n3_1[1]_2[2]
1,23,n2_1[1]_2[2]
1,23,n6_1[1]_2[2]
1,23,n5_1[1]_2[2]
1,23,n1_2[1]_3[2]
1,23,n6_2[1]_3[2]
1,23,n2_2[1]_3[2]
1,23,n3_1[2]_3[1]
1,23,n2_1[2]_3[1]
1,23,n3_1[2]_2[1]
1,23,n2_1[2]_2[1]
1,23,n4_1[2]_3[1]
1,23,n1_1[2]_3[1]
1,23,n4_1[2]_2[1]
1,23,n1_1[2]_2[1]
1,23,n5_1[2]_3[1]
1,23,n6_1[2]_3[1]
1,23,n6_1[2]_2[1]
1,23,n5_1[2]_2[1]
1,23,n2_1[2]_2[1]_3[1]
1,23,n1_1[1]_2[2]
1,23,n4_1[1]_2[2]_3[1]
1,23,n1_1[1]_2[2]_3[1]
1,23,n4_1[2]_2[1]_3[1]
1,23,n3_1[2]_2[1]_3[1]
1,23,n5_1[1]_2[2]_3[1]
1,23,n1_1[2]_2[1]_3[1]
1,23,n4_1[1]_2[2]
1,23,n2_1[1]_2[1]_3[2]
1,23,n3_1[1]_2[2]_3[1]
1,23,n2_1[1]_2[2]_3[1]
1,23,n5_1[2]_2[1]_3[1]
1,23,n6_1[1]_2[1]_3[2]
1,23,n6_1[1]_2[2]_3[1]
1,23,n6_1[2]_2[1]_3[1]
1,23,n3_3[1]
1,23,n2_3[1]
1,23,n4_3[1]
1,23,n1_3[1]
1,23,n4_2[1]_3[1]
1,23,n1_2[1]_3[1]
1,23,n1_2[1]
1,23,n4_2[1]
1,23,n2_2[1]
1,23,n1_1[1]_3[1]
1,23,n3_2[1]
1,23,n2_2[1]_3[1]
1,23,n2_1[1]_3[1]
1,23,n3_1[1]_3[1]
1,23,n4_1[1]_3[1]
1,23,n3_2[1]_3[1]
1,24,n4_1[2]_2[2]_3[2]
1,24,n5_1[2]_2[2]_3[2]
1,24,n3_1[2]_2[2]_3[2]
1,24,n1_1[2]_3[2]
1,24,n4_1[2]_3[2]
1,24,n6_1[2]_3[2]
1,24,n1_2[2]_3[2]
1,24,n4_2[2]_3[2]
1,24,n6_2[2]_3[2]
1,24,n2_1[2]_3[2]
1,24,n3_1[2]_3[2]
1,24,n5_1[2]_3[2]
1,24,n5_2[2]_3[2]
1,24,n2_2[2]_3[2]
1,24,n3_2[2]_3[2]
1,24,n2_1[2]_2[2]
1,24,n3_1[2]_2[2]
1,24,n1_1[2]_2[2]
1,24,n4_1[2]_2[2]
1,24,n5_1[2]_2[2]
1,24,n1_1[2]_2[1]_3[2]
1,24,n4_1[2]_2[1]_3[2]
1,24,n1_1[1]_2[2]_3[2]
1,24,n4_1[1]_2[2]_3[2]
1,24,n6_1[2]_2[1]_3[2]
1,24,n6_1[2]_2[2]
1,24,n6_1[1]_2[2]_3[2]
1,24,n2_1[2]_2[2]_3[1]
1,24,n3_1[2]_2[2]_3[1]
1,24,n1_1[2]_2[2]_3[1]
1,24,n3_1[2]_2[1]_3[2]
1,24,n3_1[1]_2[2]_3[2]
1,24,n5_1[1]_2[2]_3[2]
1,24,n5_1[2]_2[1]_3[2]
1,24,n5_1[2]_2[2]_3[1]
1,24,n4_1[2]_2[2]_3[1]
1,24,n1_3[2]
1,24,n4_3[2]
1,24,n6_3[2]
1,24,n4_1[1]_3[2]
1,24,n1_1[1]_3[2]
1,24,n6_1[1]_3[2]
1,24,n3_3[2]
1,24,n2_3[2]
1,24,n5_3[2]
1,24,n2_2[2]
1,24,n3_2[2]
1,24,n1_2[2]
1,24,n4_2[2]
1,24,n5_2[2]
1,24,n6_2[2]
1,24,n2_1[1]_3[2]
1,24,n3_1[1]_3[2]
1,24,n5_1[1]_3[2]
1,24,n3_2[2]_3[1]
1,24,n1_2[2]_3[1]
1,24,n4_2[2]_3[1]
1,24,n5_2[2]_3[1]
1,24,n2_2[2]_3[1]
1,24,n6_2[2]_3[1]
1,24,n4_2[1]_3[2]
1,24,n6_2[1]_3[2]
1,24,n1_2[1]_3[2]
1,24,n4_1[2]
1,24,n1_1[2]
1,24,n6_1[2]
1,24,n3_1[2]
1,24,n6_1[1]_2[1]_3[2]
1,24,n5_1[2]
1,24,n4_1[1]_2[1]_3[2]
1,24,n1_1[1]_2[1]_3[2]
1,24,n6_1[1]_2[2]
1,24,n5_1[1]_2[2]
1,24,n2_1[1]_2[2]
1,24,n4_1[1]_2[2]
1,24,n1_1[1]_2[2]
1,24,n3_1[1]_2[2]
1,24,n3_2[1]_3[2]
1,24,n2_2[1]_3[2]
1,24,n5_2[1]_3[2]
1,24,n4_1[2]_3[1]
1,24,n3_1[2]_2[1]
1,24,n1_1[2]_3[1]
1,24,n4_1[2]_2[1]
1,24,n1_1[2]_2[1]
1,24,n2_1[2]_3[1]
1,24,n3_1[2]_3[1]
1,24,n5_1[2]_3[1]
1,24,n5_1[2]_2[1]
1,24,n6_1[2]_3[1]
1,24,n6_1[2]_2[1]
1,24,n2_1[1]_2[2]_3[1]
1,24,n1_1[1]_2[2]_3[1]
1,24,n4_1[1]_2[2]_3[1]
1,24,n2_1[2]_2[1]_3[1]
1,24,n3_1[2]_2[1]_3[1]
1,24,n1_1[2]_2[1]_3[1]
1,24,n4_1[2]_2[1]_3[1]
1,24,n3_1[1]_2[1]_3[2]
1,24,n2_1[2]
1,24,n2_1[1]_2[1]_3[2]
1,24,n3_1[1]_2[2]_3[1]
1,24,n2_1[2]_2[1]
1,24,n5_1[2]_2[1]_3[1]
1,25,n1_1[2]_2[2]_3[2]
1,25,n4_1[2]_2[2]_3[2]
1,25,n2_1[2]_2[2]_3[2]
1,25,n3_1[2]_2[2]_3[2]
1,25,n6_1[2]_2[2]_3[2]
1,25,n1_1[2]_3[2]
1,25,n4_1[2]_3[2]
1,25,n2_1[2]_3[2]
1,25,n3_1[2]_3[2]
1,25,n5_1[2]_3[2]
1,25,n1_2[2]_3[2]
1,25,n4_2[2]_3[2]
1,25,n2_2[2]_3[2]
1,25,n3_2[2]_3[2]
1,25,n5_2[2]_3[2]
1,25,n6_1[2]_3[2]
1,25,n6_2[2]_3[2]
1,25,n2_1[2]_2[2]
1,25,n3_1[2]_2[2]
1,25,n6_1[2]_2[2]
1,25,n5_1[2]_2[2]
1,25,n4_1[2]_2[1]_3[2]
1,25,n1_1[1]_2[2]_3[2]
1,25,n4_1[1]_2[2]_3[2]
1,25,n1_1[2]_2[2]
1,25,n4_1[2]_2[2]
1,25,n2_1[1]_2[2]_3[2]
1,25,n5_1[1]_2[2]_3[2]
1,25,n5_1[2]_2[1]_3[2]
1,25,n3_1[1]_2[2]_3[2]
1,25,n2_1[2]_2[1]_3[2]
1,25,n3_1[2]_2[1]_3[2]
1,25,n1_1[2]_2[1]_3[2]
1,25,n6_1[2]_2[1]_3[2]
1,25,n4_1[2]_2[2]_3[1]
1,25,n2_1[2]_2[2]_3[1]
1,25,n3_1[2]_2[2]_3[1]
1,25,n6_1[1]_2[2]_3[2]
1,25,n1_1[2]_2[2]_3[1]
1,25,n5_1[2]_2[2]_3[1]
1,25,n6_1[2]_2[2]_3[1]
1,25,n3_3[2]
1,25,n1_3[2]
1,25,n4_3[2]
1,25,n2_3[2]
1,25,n5_3[2]
1,25,n1_1[1]_3[2]
1,25,n4_1[1]_3[2]
1,25,n2_1[1]_3[2]
1,25,n3_1[1]_3[2]
1,25,n5_1[1]_3[2]
1,25,n6_3[2]
1,25,n1_2[2]
1,25,n4_2[2]
1,25,n3_2[2]
1,25,n5_2[2]
1,25,n6_2[2]
1,25,n6_1[1]_3[2]
1,25,n1_2[2]_3[1]
1,25,n4_2[2]_3[1]
1,25,n3_2[2]_3[1]
1,25,n6_2[2]_3[1]
1,25,n5_2[2]_3[1]
1,25,n2_2[2]_3[1]
1,25,n2_2[2]
1,25,n5_2[1]_3[2]
1,25,n3_2[1]_3[2]
1,25,n2_2[1]_3[2]
1,25,n4_2[1]_3[2]
1,25,n1_2[1]_3[2]
1,25,n3_1[1]_2[1]_3[2]
1,25,n2_1[2]
1,25,n5_1[2]
1,25,n3_1[2]
1,25,n4_1[2]
1,25,n1_1[2]
1,25,n2_1[1]_2[1]_3[2]
1,25,n4_1[1]_2[1]_3[2]
1,25,n1_1[1]_2[1]_3[2]
1,25,n6_1[2]
1,25,n5_1[1]_2[1]_3[2]
1,25,n3_1[1]_2[2]
1,25,n4_1[1]_2[2]
1,25,n1_1[1]_2[2]
1,25,n6_1[1]_2[2]
1,25,n5_1[1]_2[2]
1,25,n6_2[1]_3[2]
1,25,n1_1[2]_2[1]
1,25,n4_1[2]_2[1]
1,25,n2_1[2]_3[1]
1,25,n2_1[2]_2[1]
1,25,n3_1[2]_2[1]
1,25,n3_1[2]_3[1]
1,25,n1_1[2]_3[1]
1,25,n4_1[2]_3[1]
1,25,n5_1[2]_3[1]
1,25,n5_1[2]_2[1]
1,25,n6_1[2]_3[1]
1,25,n6_1[2]_2[1]
1,25,n1_1[2]_2[1]_3[1]
1,25,n3_1[1]_2[2]_3[1]
1,25,n2_1[1]_2[2]
1,25,n2_1[1]_2[2]_3[1]
1,25,n4_1[2]_2[1]_3[1]
1,25,n5_1[1]_2[2]_3[1]
1,25,n5_1[2]_2[1]_3[1]
1,26,n2_1[2]_2[2]_3[2]
1,26,n3_1[2]_2[2]_3[2]
1,26,n1_1[2]_2[2]_3[2]
1,26,n4_1[2]_2[2]_3[2]
1,26,n5_1[2]_2[2]_3[2]
1,26,n2_1[2]_3[2]
1,26,n3_1[2]_3[2]
1,26,n6_1[2]_3[2]
1,26,n5_1[2]_3[2]
1,26,n2_2[2]_3[2]
1,26,n3_2[2]_3[2]
1,26,n5_2[2]_3[2]
1,26,n6_2[2]_3[2]
1,26,n1_1[2]_3[2]
1,26,n4_1[2]_3[2]
1,26,n4_2[2]_3[2]
1,26,n1_2[2]_3[2]
1,26,n1_1[2]_2[2]
1,26,n4_1[2]_2[2]
1,26,n2_1[2]_2[2]
1,26,n3_1[2]_2[2]
1,26,n6_1[2]_2[2]
1,26,n5_1[2]_2[2]
1,26,n2_1[2]_2[1]_3[2]
1,26,n3_1[2]_2[1]_3[2]
1,26,n2_1[1]_2[2]_3[2]
1,26,n3_1[1]_2[2]_3[2]
1,26,n5_1[2]_2[1]_3[2]
1,26,n6_1[2]_2[1]_3[2]
1,26,n6_1[1]_2[2]_3[2]
1,26,n5_1[1]_2[2]_3[2]
1,26,n4_1[2]_2[2]_3[1]
1,26,n2_1[2]_2[2]_3[1]
1,26,n3_1[2]_2[2]_3[1]
1,26,n1_1[2]_2[1]_3[2]
1,26,n4_1[2]_2[1]_3[2]
1,26,n1_1[1]_2[2]_3[2]
1,26,n4_1[1]_2[2]_3[2]
1,26,n5_1[2]_2[2]_3[1]
1,26,n1_1[2]_2[2]_3[1]
1,26,n6_1[2]_2[2]_3[1]
1,26,n3_3[2]
1,26,n2_3[2]
1,26,n5_3[2]
1,26,n6_3[2]
1,26,n2_1[1]_3[2]
1,26,n3_1[1]_3[2]
1,26,n5_1[1]_3[2]
1,26,n6_1[1]_3[2]
1,26,n1_3[2]
1,26,n4_3[2]
1,26,n1_2[2]
1,26,n4_2[2]
1,26,n2_2[2]
1,26,n3_2[2]
1,26,n5_2[2]
1,26,n6_2[2]
1,26,n1_1[1]_3[2]
1,26,n4_1[1]_3[2]
1,26,n3_2[2]_3[1]
1,26,n6_2[2]_3[1]
1,26,n1_2[2]_3[1]
1,26,n4_2[2]_3[1]
1,26,n2_2[2]_3[1]
1,26,n5_2[2]_3[1]
1,26,n3_2[1]_3[2]
1,26,n2_2[1]_3[2]
1,26,n5_2[1]_3[2]
1,26,n6_2[1]_3[2]
1,26,n6_1[1]_2[1]_3[2]
1,26,n5_1[1]_2[1]_3[2]
1,26,n6_1[2]
1,26,n5_1[2]
1,26,n3_1[1]_2[1]_3[2]
1,26,n2_1[1]_2[1]_3[2]
1,26,n4_1[2]
1,26,n1_1[2]
1,26,n3_1[2]
1,26,n2_1[2]
1,26,n5_1[1]_2[2]
1,26,n6_1[1]_2[2]
1,26,n3_1[1]_2[2]
1,26,n2_1[1]_2[2]
1,26,n4_1[1]_2[2]
1,26,n1_1[1]_2[2]
1,26,n1_2[1]_3[2]
1,26,n4_2[1]_3[2]
1,26,n4_1[2]_3[1]
1,26,n2_1[2]_3[1]
1,26,n3_1[2]_3[1]
1,26,n1_1[2]_2[1]
1,26,n4_1[2]_2[1]
1,26,n2_1[2]_2[1]
1,26,n3_1[2]_2[1]
1,26,n1_1[2]_3[1]
1,26,n5_1[2]_2[1]
1,26,n5_1[2]_3[1]
1,26,n6_1[2]_3[1]
1,26,n6_1[2]_2[1]
1,26,n1_1[1]_2[2]_3[1]
1,26,n4_1[1]_2[1]_3[2]
1,26,n1_1[1]_2[1]_3[2]
1,26,n3_1[2]_2[1]_3[1]
1,26,n2_1[2]_2[1]_3[1]
1,26,n4_1[2]_2[1]_3[1]
1,26,n3_1[1]_2[2]_3[1]
1,26,n2_1[1]_2[2]_3[1]
1,26,n4_1[1]_2[2]_3[1]
1,26,n1_1[2]_2[1]_3[1]
1,26,n5_1[2]_2[1]_3[1]
1,27,n2_1[2]_2[2]_3[2]
1,27,n3_1[2]_2[2]_3[2]
1,27,n1_1[2]_2[2]_3[2]
1,27,n4_1[2]_2[2]_3[2]
1,27,n6_1[2]_2[2]_3[2]
1,27,n5_1[2]_2[2]_3[2]
1,27,n2_1[2]_3[2]
1,27,n3_1[2]_3[2]
1,27,n1_1[2]_3[2]
1,27,n4_1[2]_3[2]
1,27,n5_1[2]_3[2]
1,27,n6_1[2]_3[2]
1,27,n2_2[2]_3[2]
1,27,n3_2[2]_3[2]
1,27,n1_2[2]_3[2]
1,27,n4_2[2]_3[2]
1,27,n6_2[2]_3[2]
1,27,n5_2[2]_3[2]
1,27,n1_1[2]_2[2]
1,27,n4_1[2]_2[2]
1,27,n3_1[2]_2[2]
1,27,n6_1[2]_2[2]
1,27,n5_1[2]_2[2]
1,27,n4_1[2]_2[1]_3[2]
1,27,n3_1[2]_2[1]_3[2]
1,27,n2_1[1]_2[2]_3[2]
1,27,n3_1[1]_2[2]_3[2]
1,27,n2_1[2]_2[2]
1,27,n2_1[2]_2[1]_3[2]
1,27,n1_1[1]_2[2]_3[2]
1,27,n4_1[1]_2[2]_3[2]
1,27,n1_1[2]_2[1]_3[2]
1,27,n5_1[2]_2[1]_3[2]
1,27,n5_1[1]_2[2]_3[2]
1,27,n6_1[2]_2[1]_3[2]
1,27,n6_1[1]_2[2]_3[2]
1,27,n2_1[2]_2[2]_3[1]
1,27,n3_1[2]_2[2]_3[1]
1,27,n1_1[2]_2[2]_3[1]
1,27,n4_1[2]_2[2]_3[1]
1,27,n5_1[2]_2[2]_3[1]
1,27,n6_1[2]_2[2]_3[1]
1,27,n3_3[2]
1,27,n4_3[2]
1,27,n2_3[2]
1,27,n1_3[2]
1,27,n5_3[2]
1,27,n6_3[2]
1,27,n2_1[1]_3[2]
1,27,n3_1[1]_3[2]
1,27,n1_1[1]_3[2]
1,27,n4_1[1]_3[2]
1,27,n5_1[1]_3[2]
1,27,n6_1[1]_3[2]
1,27,n2_2[2]
1,27,n3_2[2]
1,27,n1_2[2]
1,27,n4_2[2]
1,27,n5_2[2]
1,27,n6_2[2]
1,27,n1_2[2]_3[1]
1,27,n4_2[2]_3[1]
1,27,n6_2[2]_3[1]
1,27,n2_2[2]_3[1]
1,27,n3_2[2]_3[1]
1,27,n5_2[2]_3[1]
1,27,n5_2[1]_3[2]
1,27,n3_2[1]_3[2]
1,27,n2_2[1]_3[2]
1,27,n4_2[1]_3[2]
1,27,n1_2[1]_3[2]
1,27,n6_2[1]_3[2]
1,27,n2_1[2]
1,27,n4_1[2]
1,27,n1_1[2]
1,27,n4_1[1]_2[1]_3[2]
1,27,n1_1[1]_2[1]_3[2]
1,27,n3_1[2]
1,27,n2_1[1]_2[1]_3[2]
1,27,n3_1[1]_2[1]_3[2]
1,27,n6_1[1]_2[1]_3[2]
1,27,n6_1[2]
1,27,n5_1[1]_2[1]_3[2]
1,27,n5_1[2]
1,27,n2_1[1]_2[2]
1,27,n3_1[1]_2[2]
1,27,n1_1[1]_2[2]
1,27,n4_1[1]_2[2]
1,27,n6_1[1]_2[2]
1,27,n5_1[1]_2[2]
1,27,n4_1[2]_2[1]
1,27,n2_1[2]_3[1]
1,27,n3_1[2]_3[1]
1,27,n2_1[2]_2[1]
1,27,n3_1[2]_2[1]
1,27,n1_1[2]_3[1]
1,27,n4_1[2]_3[1]
1,27,n1_1[2]_2[1]
1,27,n5_1[2]_3[1]
1,27,n5_1[2]_2[1]
1,27,n6_1[2]_2[1]
1,27,n6_1[2]_3[1]
1,27,n2_1[2]_2[1]_3[1]
1,27,n3_1[2]_2[1]_3[1]
1,27,n5_1[1]_2[2]_3[1]
1,28,n1_1[2]_2[2]_3[2]
1,28,n4_1[2]_2[2]_3[2]
1,28,n2_1[2]_2[2]_3[2]
1,28,n3_1[2]_2[2]_3[2]
1,28,n5_1[2]_2[2]_3[2]
1,28,n6_1[2]_2[2]_3[2]
1,28,n1_1[2]_3[2]
1,28,n4_1[2]_3[2]
1,28,n3_1[2]_3[2]
1,28,n5_1[2]_3[2]
1,28,n6_1[2]_3[2]
1,28,n1_2[2]_3[2]
1,28,n4_2[2]_3[2]
1,28,n3_2[2]_3[2]
1,28,n5_2[2]_3[2]
1,28,n6_2[2]_3[2]
1,28,n2_1[2]_3[2]
1,28,n2_2[2]_3[2]
1,28,n2_1[2]_2[2]
1,28,n3_1[2]_2[2]
1,28,n1_1[2]_2[2]
1,28,n4_1[2]_2[2]
1,28,n5_1[2]_2[2]
1,28,n6_1[2]_2[2]
1,28,n4_1[1]_2[2]_3[2]
1,28,n3_1[2]_2[1]_3[2]
1,28,n3_1[1]_2[2]_3[2]
1,28,n1_1[2]_2[1]_3[2]
1,28,n4_1[2]_2[1]_3[2]
1,28,n1_1[1]_2[2]_3[2]
1,28,n5_1[1]_2[2]_3[2]
1,28,n5_1[2]_2[1]_3[2]
1,28,n6_1[2]_2[1]_3[2]
1,28,n6_1[1]_2[2]_3[2]
1,28,n2_1[2]_2[2]_3[1]
1,28,n3_1[2]_2[2]_3[1]
1,28,n1_1[2]_2[2]_3[1]
1,28,n4_1[2]_2[2]_3[1]
1,28,n2_1[2]_2[1]_3[2]
1,28,n2_1[1]_2[2]_3[2]
1,28,n6_1[2]_2[2]_3[1]
1,28,n5_1[2]_2[2]_3[1]
1,28,n4_3[2]
1,28,n1_3[2]
1,28,n3_3[2]
1,28,n5_3[2]
1,28,n6_3[2]
1,28,n4_1[1]_3[2]
1,28,n1_1[1]_3[2]
1,28,n3_1[1]_3[2]
1,28,n5_1[1]_3[2]
1,28,n6_1[1]_3[2]
1,28,n2_3[2]
1,28,n2_2[2]
1,28,n3_2[2]
1,28,n1_2[2]
1,28,n4_2[2]
1,28,n5_2[2]
1,28,n6_2[2]
1,28,n2_1[1]_3[2]
1,28,n2_2[2]_3[1]
1,28,n3_2[2]_3[1]
1,28,n1_2[2]_3[1]
1,28,n4_2[2]_3[1]
1,28,n5_2[2]_3[1]
1,28,n6_2[2]_3[1]
1,28,n4_2[1]_3[2]
1,28,n6_2[1]_3[2]
1,28,n3_2[1]_3[2]
1,28,n1_2[1]_3[2]
1,28,n5_2[1]_3[2]
1,28,n4_1[1]_2[1]_3[2]
1,28,n1_1[1]_2[1]_3[2]
1,28,n1_1[2]
1,28,n3_1[2]
1,28,n4_1[2]
1,28,n2_1[2]
1,28,n5_1[2]
1,28,n5_1[1]_2[1]_3[2]
1,28,n3_1[1]_2[1]_3[2]
1,28,n6_1[1]_2[1]_3[2]
1,28,n6_1[2]
1,28,n4_1[1]_2[2]
1,28,n2_1[1]_2[2]
1,28,n3_1[1]_2[2]
1,28,n1_1[1]_2[2]
1,28,n5_1[1]_2[2]
1,28,n6_1[1]_2[2]
1,28,n2_2[1]_3[2]
1,28,n2_1[2]_3[1]
1,28,n3_1[2]_3[1]
1,28,n1_1[2]_3[1]
1,28,n4_1[2]_3[1]
1,28,n2_1[2]_2[1]
1,28,n3_1[2]_2[1]
1,28,n1_1[2]_2[1]
1,28,n4_1[2]_2[1]
1,28,n5_1[2]_3[1]
1,28,n5_1[2]_2[1]
1,28,n6_1[2]_3[1]
1,28,n6_1[2]_2[1]
1,28,n2_1[1]_2[2]_3[1]
1,28,n3_1[1]_2[2]_3[1]
1,29,n1_1[2]_2[2]_3[2]
1,29,n4_1[2]_2[2]_3[2]
1,29,n2_1[2]_2[2]_3[2]
1,29,n3_1[2]_2[2]_3[2]
1,29,n6_1[2]_2[2]_3[2]
1,29,n5_1[2]_2[2]_3[2]
1,29,n1_1[2]_3[2]
1,29,n4_1[2]_3[2]
1,29,n2_1[2]_3[2]
1,29,n3_1[2]_3[2]
1,29,n5_1[2]_3[2]
1,29,n6_1[2]_3[2]
1,29,n1_2[2]_3[2]
1,29,n4_2[2]_3[2]
1,29,n2_2[2]_3[2]
1,29,n3_2[2]_3[2]
1,29,n6_2[2]_3[2]
1,29,n5_2[2]_3[2]
1,29,n2_1[2]_2[2]
1,29,n3_1[2]_2[2]
1,29,n1_1[2]_2[2]
1,29,n4_1[2]_2[2]
1,29,n5_1[2]_2[2]
1,29,n6_1[2]_2[2]
1,29,n2_1[2]_2[1]_3[2]
1,29,n3_1[2]_2[1]_3[2]
1,29,n1_1[2]_2[1]_3[2]
1,29,n4_1[2]_2[1]_3[2]
1,29,n1_1[1]_2[2]_3[2]
1,29,n4_1[1]_2[2]_3[2]
1,29,n2_1[1]_2[2]_3[2]
1,29,n3_1[1]_2[2]_3[2]
1,29,n5_1[2]_2[1]_3[2]
1,29,n5_1[1]_2[2]_3[2]
1,29,n6_1[1]_2[2]_3[2]
1,29,n6_1[2]_2[1]_3[2]
1,29,n1_1[2]_2[2]_3[1]
1,29,n4_1[2]_2[2]_3[1]
1,29,n2_1[2]_2[2]_3[1]
1,29,n3_1[2]_2[2]_3[1]
1,29,n5_1[2]_2[2]_3[1]
1,29,n6_1[2]_2[2]_3[1]
1,29,n3_3[2]
1,29,n4_3[2]
1,29,n2_3[2]
1,29,n1_3[2]
1,29,n5_3[2]
1,29,n6_3[2]
1,29,n1_1[1]_3[2]
1,29,n4_1[1]_3[2]
1,29,n2_1[1]_3[2]
1,29,n3_1[1]_3[2]
1,29,n5_1[1]_3[2]
1,29,n6_1[1]_3[2]
1,29,n1_2[2]
1,29,n4_2[2]
1,29,n2_2[2]
1,29,n3_2[2]
1,29,n5_2[2]
1,29,n6_2[2]
1,29,n4_2[2]_3[1]
1,29,n6_2[2]_3[1]
1,29,n2_2[2]_3[1]
1,29,n3_2[2]_3[1]
1,29,n1_2[2]_3[1]
1,29,n5_2[2]_3[1]
1,29,n3_2[1]_3[2]
1,29,n2_2[1]_3[2]
1,29,n4_2[1]_3[2]
1,29,n1_2[1]_3[2]
1,29,n5_2[1]_3[2]
1,29,n6_2[1]_3[2]
1,29,n2_1[2]
1,29,n4_1[2]
1,29,n1_1[2]
1,29,n2_1[1]_2[1]_3[2]
1,29,n3_1[1]_2[1]_3[2]
1,29,n1_1[1]_2[1]_3[2]
1,29,n4_1[1]_2[1]_3[2]
1,29,n3_1[2]
1,29,n5_1[1]_2[1]_3[2]
1,29,n5_1[2]
1,29,n6_1[2]
1,29,n6_1[1]_2[1]_3[2]
1,29,n2_1[1]_2[2]
1,29,n3_1[1]_2[2]
1,29,n1_1[1]_2[2]
1,29,n4_1[1]_2[2]
1,29,n5_1[1]_2[2]
1,29,n6_1[1]_2[2]
1,29,n3_1[2]_3[1]
1,29,n2_1[2]_2[1]
1,29,n3_1[2]_2[1]
1,29,n1_1[2]_3[1]
1,29,n4_1[2]_3[1]
1,29,n1_1[2]_2[1]
1,29,n4_1[2]_2[1]
1,29,n2_1[2]_3[1]
1,29,n5_1[2]_3[1]
1,29,n5_1[2]_2[1]
1,29,n6_1[2]_3[1]
1,29,n6_1[2]_2[1]
1,30,n2_1[2]_2[2]_3[2]
1,30,n3_1[2]_2[2]_3[2]
1,30,n1_1[2]_2[2]_3[2]
1,30,n4_1[2]_2[2]_3[2]
1,30,n6_1[2]_2[2]_3[2]
1,30,n5_1[2]_2[2]_3[2]
1,30,n2_1[2]_3[2]
1,30,n3_1[2]_3[2]
1,30,n1_1[2]_3[2]
1,30,n4_1[2]_3[2]
1,30,n5_1[2]_3[2]
1,30,n6_1[2]_3[2]
1,30,n2_2[2]_3[2]
1,30,n3_2[2]_3[2]
1,30,n1_2[2]_3[2]
1,30,n4_2[2]_3[2]
1,30,n6_2[2]_3[2]
